date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:38:07	253/253	---M--	200	added ('OK')	application/javascript	etag:dot:8576a599-9278-4a9a-a52d-11460366f7b4:1516250539000:253	https://www.careem.com/js/service/IpInfoService.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/service/IpInfoService.js	(from https://www.careem.com/en-ae/our-story/)
00:38:07	265/265	---M--	200	added ('OK')	application/javascript	etag:dot:5f02ac85-a261-4cdd-bc52-f9a85ce5812a:1513853458000:265	https://www.careem.com/js/service/ServiceAreaService.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/service/ServiceAreaService.js	(from https://www.careem.com/en-ae/our-story/)
00:38:07	333/333	---M--	200	added ('OK')	application/javascript	etag:dot:b2c91046-4119-46ef-95d2-4b94fa75f620:1514880184000:333	https://www.careem.com/js/service/ServiceProviderService.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/service/ServiceProviderService.js	(from https://www.careem.com/en-ae/our-story/)
00:38:08	4576/4576	---M--	200	added ('OK')	application/javascript	etag:dot:5cf72398-c9a9-4ea5-b43a-e45de1b39dd7:1520521228000:4576	https://www.careem.com/js/components/AutoComplete.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/AutoComplete.js	(from https://www.careem.com/en-ae/our-story/)
00:38:08	8574/8574	---M--	200	added ('OK')	application/javascript	etag:dot:92cb423b-f780-48e0-bcb4-1b0103cf9578:1515155162000:8574	https://www.careem.com/js/components/CitySearch.js?v=1.1.01	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/CitySearch5d4b.js	(from https://www.careem.com/en-ae/our-story/)
00:38:08	3017/3017	---M--	200	added ('OK')	application/javascript	etag:dot:c4194fad-6c51-4d95-b6f5-0af3103dec82:1516615678000:3017	https://www.careem.com/js/components/ServiceAreas.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/ServiceAreas.js	(from https://www.careem.com/en-ae/our-story/)
00:38:08	1763/1763	---M--	200	added ('OK')	application/javascript	etag:dot:39802476-7454-47a0-8f86-8110f9ff9cfb:1520340284000:1763	https://www.careem.com/js/components/CarTypes.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/CarTypes.js	(from https://www.careem.com/en-ae/our-story/)
00:38:09	1882/1882	---M--	200	added ('OK')	application/javascript	etag:dot:a58668da-aa7d-4aa2-b230-231b27844c4a:1516614959000:1882	https://www.careem.com/js/components/Stories.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/Stories.js	(from https://www.careem.com/en-ae/our-story/)
00:38:09	15679/15679	---M--	200	added ('OK')	application/javascript	etag:dot:6da0aaaf-67f1-42da-ae07-8facabcf245b:1605708564000:15679	https://www.careem.com/js/components/dotCMSService.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/components/dotCMSService.js	(from https://www.careem.com/en-ae/our-story/)
00:38:09	3594/3594	---M--	200	added ('OK')	application/javascript	etag:dot:06a1b8db-ca68-4341-b49a-849c2e8fd161:1513853454000:3594	https://www.careem.com/js/gMapStyles.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/gMapStyles.js	(from https://www.careem.com/en-ae/our-story/)
00:38:09	55852/55852	---M--	200	added ('OK')	application/javascript	etag:dot:2752439b-d0fa-42f1-a4b9-77db3f3359f6:1598301021000:55852	https://www.careem.com/js/elastic-apm-rum.umd.min.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/js/elastic-apm-rum.umd.min.js	(from https://www.careem.com/en-ae/our-story/)
00:38:10	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	I:/My%20websites/bitfood-about/bitfood-aboutus/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.careem.com/en-ae/our-story/)
00:38:10	58072/58072	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:08%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	I:/My%20websites/bitfood-about/bitfood-aboutus/stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://www.careem.com/en-ae/our-story/)
00:38:11	55967/55967	---M-Z	200	added ('OK')	text/css	etag:%225eb03e60-da9f%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.9.0/css/all.min.css	I:/My%20websites/bitfood-about/bitfood-aboutus/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.9.0/css/all.min.css	(from https://www.careem.com/en-ae/our-story/)
00:38:11	4362/4362	---M--	200	added ('OK')	image/png	etag:dot:4edc1a62-8e11-42da-af31-f64ebe7ddad0:1566295703000:4362	https://www.careem.com/pubweb-v2/images/icon-globe.png	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/images/icon-globe.png	(from https://www.careem.com/en-ae/our-story/)
00:38:12	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2027%20Jul%202021%2019:09:34%20GMT	https://s3-eu-west-1.amazonaws.com/unpkg-ui-lib/@careem/ui-lib/0.1.7/DefaultGrid+Footer+Header/bundle.min.js	I:/My%20websites/bitfood-about/bitfood-aboutus/s3-eu-west-1.amazonaws.com/unpkg-ui-lib/@careem/ui-lib/0.1.7/DefaultGrid+Footer+Header/bundle.min.1f.delayed	(from https://www.careem.com/en-ae/our-story/)
00:38:12	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf0-ad36%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	I:/My%20websites/bitfood-about/bitfood-aboutus/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	(from https://www.careem.com/en-ae/our-story/)
00:38:12	6842/6842	---M--	200	added ('OK')	application/javascript	etag:dot:361cfc1f-ee20-46ee-bdfb-c614de0eabe7:1567675344000:6842	https://www.careem.com/pubweb-v2/js/canvas-video-player.js	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/js/canvas-video-player.js	(from https://www.careem.com/en-ae/our-story/)
00:38:12	4976/4976	---M--	200	added ('OK')	application/javascript	etag:dot:9b9b7fa6-68ce-4652-bad7-d3a6500effb5:1569301841000:4976	https://www.careem.com/pubweb-v2/js/app-v2.js?v=1.1.01	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/js/app-v25d4b.js	(from https://www.careem.com/en-ae/our-story/)
00:38:13	400485/400485	---M--	200	added ('OK')	image/jpeg	etag:dot:1df35379-fff7-46e4-93a1-da27f9cd9923:1568799317000:400485	https://www.careem.com/pubweb-v2/about-us/images/about-bg-ar.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-ar.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	274967/274967	---M--	200	added ('OK')	image/jpeg	etag:dot:1f46c13f-3510-433e-a86f-124425d11a50:1568799374000:274967	https://www.careem.com/pubweb-v2/about-us/images/about-bg-tab-ar.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-tab-ar.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	175303/175303	---M--	200	added ('OK')	image/jpeg	etag:dot:935416dc-58ee-40c4-ad61-33b73a61fb8e:1568799358000:175303	https://www.careem.com/pubweb-v2/about-us/images/about-bg-mobile-en.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-mobile-en.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	279729/279729	---M--	200	added ('OK')	image/jpeg	etag:dot:c172113d-3023-4a01-98f6-427ff66159ee:1568799389000:279729	https://www.careem.com/pubweb-v2/about-us/images/about-bg-tab-en.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-tab-en.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	173037/173037	---M--	200	added ('OK')	image/jpeg	etag:dot:ea119397-90d4-45b4-8d75-31537686e3ec:1568799345000:173037	https://www.careem.com/pubweb-v2/about-us/images/about-bg-mobile-ar.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-mobile-ar.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	414204/414204	---M--	200	added ('OK')	image/jpeg	etag:dot:13ea8cfd-52c1-441c-b04b-e11c960fe4d6:1568799331000:414204	https://www.careem.com/pubweb-v2/about-us/images/about-bg-en.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/about-bg-en.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:14	250392/250392	---M--	200	added ('OK')	image/jpeg	etag:dot:ad9c6e4a-678c-4f12-b75c-ea2b97a8af12:1567063995000:250392	https://www.careem.com/pubweb-v2/about-us/images/leaders.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/leaders.jpg	(from https://www.careem.com/en-ae/our-story/)
00:38:15	219805/219805	---M--	200	added ('OK')	image/jpeg	etag:dot:61afbbdf-d49d-49e7-9ba8-b21aa2a7e16e:1567063995000:219805	https://www.careem.com/pubweb-v2/about-us/images/careers.jpg	I:/My%20websites/bitfood-about/bitfood-aboutus/www.careem.com/pubweb-v2/about-us/images/careers.jpg	(from https://www.careem.com/en-ae/our-story/)
